"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    ","254336","test_fail_and_rollback","tests.integration","Sun Dec 15 01:53:21 UTC 2024","passed","Sun Dec 15 01:57:35 UTC 2024","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","123917","test_deploy_edge","tests.integration","Sun Dec 15 01:47:43 UTC 2024","passed","Sun Dec 15 01:49:47 UTC 2024","","test_upgrade","",""
"Test the expose-external config option.","275757","test_expose_external","tests.integration","Sun Dec 15 01:48:16 UTC 2024","passed","Sun Dec 15 01:52:52 UTC 2024","","test_expose_external","",""
"Test the database relation.","1024122","test_database_relation","tests.integration","Sun Dec 15 01:47:29 UTC 2024","broken","Sun Dec 15 02:04:34 UTC 2024","","test_charm","",""
"Test that exporter endpoint is functional.","148727","test_exporter_endpoint","tests.integration","Sun Dec 15 01:48:14 UTC 2024","passed","Sun Dec 15 01:50:42 UTC 2024","","test_exporter","",""
"Test encryption when backend database is using TLS.","103696","test_build_deploy_and_relate","tests.integration","Sun Dec 15 01:47:49 UTC 2024","passed","Sun Dec 15 01:49:32 UTC 2024","","test_tls","",""
"Test encryption when backend database is using TLS.","21995","test_connected_encryption","tests.integration","Sun Dec 15 01:49:32 UTC 2024","passed","Sun Dec 15 01:49:54 UTC 2024","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","213665","test_upgrade_from_edge","tests.integration","Sun Dec 15 01:49:47 UTC 2024","passed","Sun Dec 15 01:53:21 UTC 2024","","test_upgrade","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","539447","test_expose_external_with_tls","tests.integration","Sun Dec 15 01:52:52 UTC 2024","passed","Sun Dec 15 02:01:51 UTC 2024","","test_expose_external","",""
"Test log rotation.","98864","test_log_rotation","tests.integration","Sun Dec 15 01:47:32 UTC 2024","passed","Sun Dec 15 01:49:11 UTC 2024","","test_log_rotation","",""
"Test that the exporter endpoint works when related with TLS","204421","test_exporter_endpoint","tests.integration","Sun Dec 15 01:47:47 UTC 2024","passed","Sun Dec 15 01:51:11 UTC 2024","","test_exporter_with_tls","",""
